10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/libs/noty-2.3.8/js/noty/packaged/jquery.noty.packaged.js HTTP/1.1" 200 7037 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/templates/utils/button-loader/jquery.buttonLoader.js HTTP/1.1" 200 827 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/libs/noty-2.3.8/js/noty/layouts/topRight.js HTTP/1.1" 200 990 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/images/favicon.png HTTP/1.1" 200 738 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [12/Jul/2018:17:16:43 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [12/Jul/2018:17:16:46 +0530] "POST /services/LoggedUserInfoAdmin HTTP/1.1" 200 1138 "-" "Axis2"
10.254.226.100 - - [12/Jul/2018:17:16:48 +0530] "POST /publisher/site/blocks/user/login/ajax/login.jag HTTP/1.1" 200 17 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:54 +0530] "GET /publisher/ HTTP/1.1" 200 5834 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css HTTP/1.1" 200 31338 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/font-wso2_1.0.2/css/font-wso2.min.css HTTP/1.1" 200 2728 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
